<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.09.13	06:22:00	78710.22	78720.03	78666.14	78671.53	30	0	2584
2025.09.13	06:23:00	78676.55	78733.36	78638.87	78733.36	30	0	2584
2025.09.13	06:24:00	78735.98	78823.46	78726.83	78808.66	30	0	2584
2025.09.13	06:25:00	78810.06	78858.08	78786.29	78858.08	30	0	2584
2025.09.13	06:26:00	78866.16	78866.16	78776.73	78776.73	30	0	2584
2025.09.13	06:27:00	78759.28	78829.42	78730.45	78730.45	30	0	2584
2025.09.13	06:28:00	78727.34	78787.30	78703.42	78781.97	30	0	2584
2025.09.13	06:29:00	78792.94	78973.91	78792.94	78934.87	30	0	2584
2025.09.13	06:30:00	78934.42	78941.06	78812.48	78833.21	30	0	2584
2025.09.13	06:31:00	78846.54	78912.05	78838.29	78838.29	30	0	2584
2025.09.13	06:32:00	78852.43	78948.35	78819.99	78896.77	30	0	2584
2025.09.13	06:33:00	78882.60	78908.17	78800.40	78895.30	30	0	2584
2025.09.13	06:34:00	78902.35	78924.87	78775.05	78839.31	30	0	2584
2025.09.13	06:35:00	78814.02	78850.30	78731.39	78731.39	30	0	2584
2025.09.13	06:36:00	78704.46	78736.53	78623.97	78641.51	30	0	2584
2025.09.13	06:37:00	78645.61	78672.74	78477.01	78484.08	30	0	2584
2025.09.13	06:38:00	78524.03	78642.02	78507.25	78642.02	30	0	2584
2025.09.13	06:39:00	78617.17	78670.72	78590.25	78653.36	30	0	2584
2025.09.13	06:40:00	78669.07	78669.07	78500.65	78500.65	30	0	2584
2025.09.13	06:41:00	78506.33	78547.27	78360.50	78360.50	30	0	2584
2025.09.13	06:42:00	78348.60	78376.82	78322.28	78354.72	30	0	2584
2025.09.13	06:43:00	78351.15	78365.35	78254.36	78365.35	30	0	2584
2025.09.13	06:44:00	78369.01	78442.35	78304.76	78442.35	30	0	2584
2025.09.13	06:45:00	78450.71	78662.64	78426.54	78662.64	30	0	2584
2025.09.13	06:46:00	78666.22	78792.68	78662.71	78792.68	30	0	2584
2025.09.13	06:47:00	78803.91	78879.99	78759.91	78788.83	30	0	2584
2025.09.13	06:48:00	78774.15	78789.57	78724.27	78755.63	30	0	2584
2025.09.13	06:49:00	78721.30	78726.46	78605.49	78673.92	30	0	2584
2025.09.13	06:50:00	78676.83	78891.85	78644.95	78891.85	30	0	2584
2025.09.13	06:51:00	78885.58	78904.34	78830.64	78863.15	30	0	2584
2025.09.13	06:52:00	78872.17	78926.73	78844.73	78844.73	30	0	2584
2025.09.13	06:53:00	78836.27	78836.27	78728.09	78764.84	30	0	2584
2025.09.13	06:54:00	78739.12	78744.72	78657.19	78685.55	30	0	2584
2025.09.13	06:55:00	78668.22	78765.65	78646.28	78765.65	30	0	2584
2025.09.13	06:56:00	78774.01	78809.36	78759.13	78796.62	30	0	2584
2025.09.13	06:57:00	78791.54	78805.86	78735.25	78753.40	30	0	2584
2025.09.13	06:58:00	78731.09	78765.04	78679.55	78696.01	30	0	2584
2025.09.13	06:59:00	78705.41	78754.64	78643.31	78754.47	30	0	2584
2025.09.13	07:00:00	78752.38	78771.85	78631.71	78637.97	30	0	2584
2025.09.13	07:01:00	78649.45	78729.53	78617.93	78726.28	30	0	2584
2025.09.13	07:02:00	78705.36	78705.50	78577.77	78577.77	30	0	2584
2025.09.13	07:03:00	78609.31	78711.18	78609.31	78655.64	30	0	2584
2025.09.13	07:04:00	78645.79	78711.05	78631.31	78693.37	30	0	2584
2025.09.13	07:05:00	78686.53	78829.15	78665.98	78803.34	30	0	2584
2025.09.13	07:06:00	78785.91	78792.67	78714.74	78763.57	30	0	2584
2025.09.13	07:07:00	78770.40	78832.94	78753.95	78755.73	30	0	2584
2025.09.13	07:08:00	78768.69	78831.48	78732.06	78777.36	30	0	2584
2025.09.13	07:09:00	78779.15	78920.53	78779.15	78854.74	30	0	2584
2025.09.13	07:10:00	78848.64	78852.43	78764.60	78789.96	30	0	2584
2025.09.13	07:11:00	78777.07	78817.80	78710.10	78716.72	30	0	2584
2025.09.13	07:12:00	78714.32	78714.32	78628.64	78688.03	30	0	2584
2025.09.13	07:13:00	78691.01	78748.62	78689.41	78733.00	30	0	2584
2025.09.13	07:14:00	78745.52	78745.52	78683.92	78694.20	30	0	2584
2025.09.13	07:15:00	78688.97	78736.47	78655.50	78729.92	30	0	2584
2025.09.13	07:16:00	78729.18	78790.24	78716.87	78736.73	30	0	2584
2025.09.13	07:17:00	78724.80	78725.46	78646.75	78698.88	30	0	2584
2025.09.13	07:18:00	78709.34	78745.06	78658.13	78666.73	30	0	2584
2025.09.13	07:19:00	78672.12	78831.03	78645.04	78743.36	30	0	2584
2025.09.13	07:20:00	78759.47	78851.69	78728.57	78831.46	30	0	2584
2025.09.13	07:21:00	78843.71	78897.11	78827.48	78897.11	30	0	2584
2025.09.13	07:22:00	78905.98	78944.21	78881.69	78910.47	30	0	2584
2025.09.13	07:23:00	78885.63	78892.24	78798.86	78808.20	30	0	2584
2025.09.13	07:24:00	78834.20	78977.48	78793.36	78977.48	30	0	2584
2025.09.13	07:25:00	78991.53	78996.98	78917.81	78917.81	30	0	2584
2025.09.13	07:26:00	78877.65	78877.65	78705.26	78720.57	30	0	2584
2025.09.13	07:27:00	78729.85	78871.54	78725.06	78871.54	30	0	2584
2025.09.13	07:28:00	78861.87	78896.51	78723.99	78723.99	30	0	2584
2025.09.13	07:29:00	78737.43	78807.29	78688.09	78708.05	30	0	2584
2025.09.13	07:30:00	78700.33	78835.18	78693.15	78781.15	30	0	2584
2025.09.13	07:31:00	78774.38	78778.56	78689.94	78689.94	30	0	2584
2025.09.13	07:32:00	78701.91	78716.48	78648.16	78652.13	30	0	2584
2025.09.13	07:33:00	78629.42	78699.84	78452.02	78452.02	30	0	2584
2025.09.13	07:34:00	78443.55	78454.47	78354.19	78358.27	30	0	2584
2025.09.13	07:35:00	78335.19	78393.17	78296.94	78393.17	30	0	2584
2025.09.13	07:36:00	78361.56	78452.69	78353.04	78427.68	30	0	2584
2025.09.13	07:37:00	78435.42	78501.55	78408.04	78408.04	30	0	2584
2025.09.13	07:38:00	78386.04	78451.38	78332.96	78368.64	30	0	2584
2025.09.13	07:39:00	78349.09	78378.84	78288.54	78298.45	30	0	2584
2025.09.13	07:40:00	78297.56	78313.90	78200.15	78313.90	30	0	2584
2025.09.13	07:41:00	78316.35	78516.92	78316.35	78516.92	30	0	2584
2025.09.13	07:42:00	78497.17	78613.91	78490.31	78604.83	30	0	2584
2025.09.13	07:43:00	78590.78	78590.78	78438.70	78496.18	30	0	2584
2025.09.13	07:44:00	78485.35	78558.23	78437.41	78442.65	30	0	2584
2025.09.13	07:45:00	78448.37	78448.37	78160.75	78160.75	30	0	2584
2025.09.13	07:46:00	78122.13	78122.13	77924.20	77942.41	30	0	2584
2025.09.13	07:47:00	77954.42	78110.37	77925.21	78061.37	30	0	2584
2025.09.13	07:48:00	78065.94	78114.96	78042.34	78064.88	30	0	2584
2025.09.13	07:49:00	78058.67	78099.92	78033.37	78081.64	30	0	2584
2025.09.13	07:50:00	78062.54	78120.64	78060.60	78082.00	30	0	2584
2025.09.13	07:51:00	78054.26	78069.22	77949.58	77962.67	30	0	2584
2025.09.13	07:52:00	77963.77	77963.77	77861.46	77861.46	30	0	2584
2025.09.13	07:53:00	77876.23	77918.44	77831.52	77893.87	30	0	2584
2025.09.13	07:54:00	77884.60	77884.60	77800.13	77800.13	30	0	2584
2025.09.13	07:55:00	77812.54	77814.69	77722.09	77722.09	30	0	2584
2025.09.13	07:56:00	77707.93	77891.25	77687.78	77844.46	30	0	2584
2025.09.13	07:57:00	77856.32	77886.12	77821.54	77831.53	30	0	2584
2025.09.13	07:58:00	77804.16	77859.62	77786.24	77800.58	30	0	2584
2025.09.13	07:59:00	77794.29	77806.45	77657.00	77685.66	30	0	2584
2025.09.13	08:00:00	77691.05	77798.33	77691.05	77798.33	30	0	2584
2025.09.13	08:01:00	77802.11	77855.39	77697.97	77723.57	30	0	2584
2025.09.13	08:02:00	77749.16	77774.43	77680.30	77680.30	30	0	2584
2025.09.13	08:03:00	77680.69	77755.03	77677.56	77747.11	30	0	2584
2025.09.13	08:04:00	77748.08	77754.56	77654.25	77671.41	30	0	2584
2025.09.13	08:05:00	77678.50	77678.50	77572.50	77596.73	30	0	2584
2025.09.13	08:06:00	77604.67	77636.64	77560.32	77630.66	30	0	2584
2025.09.13	08:07:00	77658.85	77839.76	77658.85	77839.76	30	0	2584
2025.09.13	08:08:00	77850.22	77875.55	77704.36	77735.95	30	0	2584
2025.09.13	08:09:00	77754.08	77754.08	77510.54	77512.75	29	0	2584
2025.09.13	08:10:00	77521.63	77649.43	77457.87	77649.43	30	0	2584
2025.09.13	08:11:00	77627.64	77668.81	77575.48	77609.10	30	0	2584
2025.09.13	08:12:00	77596.60	77604.41	77425.49	77455.09	30	0	2584
2025.09.13	08:13:00	77422.33	77630.25	77403.95	77615.06	30	0	2584
2025.09.13	08:14:00	77634.80	77696.28	77623.78	77690.02	30	0	2584
2025.09.13	08:15:00	77691.41	77747.48	77644.81	77686.94	30	0	2584
2025.09.13	08:16:00	77657.11	77775.20	77646.24	77771.97	30	0	2584
2025.09.13	08:17:00	77772.60	77881.10	77772.60	77832.11	30	0	2584
2025.09.13	08:18:00	77809.84	78011.42	77808.37	78011.42	30	0	2584
2025.09.13	08:19:00	77986.00	78020.46	77901.74	77984.71	30	0	2584
2025.09.13	08:20:00	77976.33	78097.97	77973.75	78089.39	30	0	2584
2025.09.13	08:21:00	78095.58	78119.51	78000.66	78045.85	30	0	2584
2025.09.13	08:22:00	78033.48	78149.60	78007.65	78137.61	30	0	2584
2025.09.13	08:23:00	78179.77	78179.77	78073.91	78117.82	30	0	2584
2025.09.13	08:24:00	78102.82	78121.82	78042.82	78085.31	30	0	2584
2025.09.13	08:25:00	78068.42	78068.42	77979.06	78055.05	30	0	2584
2025.09.13	08:26:00	78053.52	78098.04	77980.54	78091.71	29	0	2584
2025.09.13	08:27:00	78078.13	78122.00	77959.13	78016.09	30	0	2584
2025.09.13	08:28:00	78015.74	78096.84	77945.92	77945.92	30	0	2584
2025.09.13	08:29:00	77965.43	77973.21	77875.15	77929.30	30	0	2584
2025.09.13	08:30:00	77925.19	77975.89	77878.05	77965.88	30	0	2584
2025.09.13	08:31:00	77969.56	78033.46	77957.16	77975.06	30	0	2584
2025.09.13	08:32:00	77972.44	78074.86	77916.64	78074.86	30	0	2584
2025.09.13	08:33:00	78058.12	78058.58	77955.76	77983.97	30	0	2584
2025.09.13	08:34:00	77977.54	78026.65	77924.97	77996.94	30	0	2584
2025.09.13	08:35:00	78006.29	78006.29	77945.28	78004.78	30	0	2584
2025.09.13	08:36:00	78007.54	78021.41	77964.83	78013.18	30	0	2584
2025.09.13	08:37:00	78034.61	78068.81	77962.39	77966.37	30	0	2584
2025.09.13	08:38:00	77990.93	78092.97	77986.79	78029.12	30	0	2584
2025.09.13	08:39:00	78066.67	78123.71	78054.24	78091.99	30	0	2584
2025.09.13	08:40:00	78108.25	78153.02	78069.87	78107.91	30	0	2584
2025.09.13	08:41:00	78106.46	78282.54	78106.46	78282.54	30	0	2584
2025.09.13	08:42:00	78258.49	78261.89	78157.54	78166.39	30	0	2584
2025.09.13	08:43:00	78150.01	78235.87	78150.01	78214.87	30	0	2584
2025.09.13	08:44:00	78201.11	78297.36	78196.84	78259.37	30	0	2584
2025.09.13	08:45:00	78238.93	78393.71	78238.93	78377.75	30	0	2584
2025.09.13	08:46:00	78379.59	78406.72	78330.39	78357.03	30	0	2584
2025.09.13	08:47:00	78366.62	78366.62	78200.40	78208.62	30	0	2584
2025.09.13	08:48:00	78200.89	78232.53	78132.78	78232.53	30	0	2584
2025.09.13	08:49:00	78238.73	78264.97	78194.21	78252.62	30	0	2584
2025.09.13	08:50:00	78261.15	78388.23	78260.09	78380.57	30	0	2584
2025.09.13	08:51:00	78375.26	78375.26	78273.94	78273.94	30	0	2584
2025.09.13	08:52:00	78262.50	78295.93	78164.82	78164.82	30	0	2584
2025.09.13	08:53:00	78175.63	78191.16	78102.40	78149.60	30	0	2584
2025.09.13	08:54:00	78151.32	78233.61	78116.45	78116.45	30	0	2584
2025.09.13	08:55:00	78135.59	78162.56	78050.59	78092.92	30	0	2584
2025.09.13	08:56:00	78106.80	78106.80	77977.61	78024.76	30	0	2584
2025.09.13	08:57:00	78007.25	78140.66	77997.86	78068.81	30	0	2584
2025.09.13	08:58:00	78069.13	78084.82	77884.74	77897.00	30	0	2584
2025.09.13	08:59:00	77882.03	77882.03	77816.32	77870.13	30	0	2584
2025.09.13	09:00:00	77876.02	77889.78	77812.12	77822.31	30	0	2584
2025.09.13	09:01:00	77852.69	77903.42	77791.16	77898.77	30	0	2584
2025.09.13	09:02:00	77908.59	78007.97	77908.59	77947.73	30	0	2584
2025.09.13	09:03:00	77945.49	78036.49	77922.63	78033.73	30	0	2584
2025.09.13	09:04:00	78009.30	78040.67	77934.47	77968.93	30	0	2584
2025.09.13	09:05:00	77994.54	78087.70	77958.60	78041.26	30	0	2584
2025.09.13	09:06:00	78056.37	78190.20	78033.73	78190.20	30	0	2584
2025.09.13	09:07:00	78180.65	78184.48	78089.15	78163.74	30	0	2584
2025.09.13	09:08:00	78182.76	78217.64	78137.88	78180.76	30	0	2584
2025.09.13	09:09:00	78164.68	78211.57	78110.10	78131.68	30	0	2584
2025.09.13	09:10:00	78149.21	78241.71	78149.21	78169.42	30	0	2584
2025.09.13	09:11:00	78169.49	78229.21	78089.64	78097.41	30	0	2584
2025.09.13	09:12:00	78092.16	78178.26	78051.06	78051.43	30	0	2584
2025.09.13	09:13:00	78065.79	78191.98	78062.45	78191.98	30	0	2584
2025.09.13	09:14:00	78209.17	78266.95	78180.44	78251.77	30	0	2584
2025.09.13	09:15:00	78233.35	78310.55	78188.85	78310.55	30	0	2584
2025.09.13	09:16:00	78319.44	78364.63	78293.50	78307.38	30	0	2584
2025.09.13	09:17:00	78324.33	78344.06	78262.38	78278.98	30	0	2584
2025.09.13	09:18:00	78281.89	78297.42	78208.10	78266.08	30	0	2584
2025.09.13	09:19:00	78271.96	78290.68	78154.95	78154.95	30	0	2584
2025.09.13	09:20:00	78126.42	78126.42	77922.34	77942.81	29	0	2584
2025.09.13	09:21:00	77958.29	77990.34	77895.94	77924.34	30	0	2584
2025.09.13	09:22:00	77883.38	77888.71	77762.36	77787.56	30	0	2584
2025.09.13	09:23:00	77774.59	77837.26	77754.57	77807.93	30	0	2584
2025.09.13	09:24:00	77828.51	77828.51	77718.31	77757.01	30	0	2584
2025.09.13	09:25:00	77748.92	77758.47	77627.05	77635.05	30	0	2584
2025.09.13	09:26:00	77618.12	77633.34	77564.43	77577.21	30	0	2584
2025.09.13	09:27:00	77571.59	77628.66	77474.86	77627.19	30	0	2584
2025.09.13	09:28:00	77623.98	77642.85	77571.26	77630.34	30	0	2584
2025.09.13	09:29:00	77628.81	77718.07	77608.33	77683.04	30	0	2584
2025.09.13	09:30:00	77701.26	77848.75	77681.09	77840.28	30	0	2584
2025.09.13	09:31:00	77862.30	77914.61	77821.24	77841.66	29	0	2584
2025.09.13	09:32:00	77837.69	77852.09	77714.60	77714.60	30	0	2584
2025.09.13	09:33:00	77673.77	77699.93	77588.36	77624.26	30	0	2584
2025.09.13	09:34:00	77632.96	77714.51	77623.24	77644.23	30	0	2584
2025.09.13	09:35:00	77643.00	77717.60	77614.60	77712.18	30	0	2584
2025.09.13	09:36:00	77732.28	77732.28	77483.41	77510.44	30	0	2584
2025.09.13	09:37:00	77519.43	77568.68	77485.92	77485.92	30	0	2584
2025.09.13	09:38:00	77496.74	77603.73	77472.86	77603.73	30	0	2584
2025.09.13	09:39:00	77609.60	77619.76	77520.48	77548.09	30	0	2584
2025.09.13	09:40:00	77538.77	77561.78	77502.02	77527.00	30	0	2584
2025.09.13	09:41:00	77539.07	77660.67	77539.07	77636.04	30	0	2584
2025.09.13	09:42:00	77628.05	77676.36	77586.51	77624.49	30	0	2584
2025.09.13	09:43:00	77636.65	77666.29	77567.06	77626.12	30	0	2584
2025.09.13	09:44:00	77651.08	77700.77	77555.39	77634.84	30	0	2584
2025.09.13	09:45:00	77625.53	77651.20	77473.59	77543.06	30	0	2584
2025.09.13	09:46:00	77524.42	77524.42	77454.62	77454.62	30	0	2584
2025.09.13	09:47:00	77445.26	77592.97	77423.99	77561.77	30	0	2584
2025.09.13	09:48:00	77571.91	77645.06	77562.17	77606.20	30	0	2584
2025.09.13	09:49:00	77599.60	77713.22	77587.81	77613.98	30	0	2584
2025.09.13	09:50:00	77588.68	77598.14	77439.83	77487.65	30	0	2584
2025.09.13	09:51:00	77469.57	77473.56	77305.37	77326.91	30	0	2584
2025.09.13	09:52:00	77324.17	77378.13	77287.36	77304.79	30	0	2584
2025.09.13	09:53:00	77316.42	77466.28	77316.42	77424.86	30	0	2584
2025.09.13	09:54:00	77419.84	77554.96	77372.89	77537.11	30	0	2584
2025.09.13	09:55:00	77547.63	77578.23	77502.33	77577.00	30	0	2584
2025.09.13	09:56:00	77591.51	77607.26	77490.82	77502.20	30	0	2584
2025.09.13	09:57:00	77493.78	77631.29	77482.69	77603.91	30	0	2584
2025.09.13	09:58:00	77614.24	77698.49	77561.75	77645.98	30	0	2584
2025.09.13	09:59:00	77644.27	77718.40	77644.27	77653.84	30	0	2584
2025.09.13	10:00:00	77663.34	77663.34	77540.33	77576.48	30	0	2584
2025.09.13	10:01:00	77579.21	77654.57	77560.09	77569.89	30	0	2584
2025.09.13	10:02:00	77578.95	77578.95	77430.90	77463.23	30	0	2584
2025.09.13	10:03:00	77461.82	77461.82	77340.04	77389.99	30	0	2584
2025.09.13	10:04:00	77410.34	77415.45	77358.99	77396.81	30	0	2584
2025.09.13	10:05:00	77391.48	77450.68	77284.98	77287.41	30	0	2584
2025.09.13	10:06:00	77253.34	77253.34	77116.03	77120.51	30	0	2584
2025.09.13	10:07:00	77115.04	77133.67	77059.80	77072.03	30	0	2584
2025.09.13	10:08:00	77111.65	77228.83	77111.65	77210.84	30	0	2584
2025.09.13	10:09:00	77187.70	77241.68	77167.78	77225.59	30	0	2584
2025.09.13	10:10:00	77231.04	77288.66	77160.93	77185.44	30	0	2584
2025.09.13	10:11:00	77204.49	77349.24	77191.87	77329.45	30	0	2584
2025.09.13	10:12:00	77325.75	77325.75	77244.06	77297.98	30	0	2584
2025.09.13	10:13:00	77300.29	77334.06	77254.41	77313.34	30	0	2584
2025.09.13	10:14:00	77319.25	77340.63	77179.45	77179.45	30	0	2584
2025.09.13	10:15:00	77165.89	77165.89	77022.64	77106.11	30	0	2584
2025.09.13	10:16:00	77095.99	77234.58	77075.37	77148.48	30	0	2584
2025.09.13	10:17:00	77139.15	77177.93	77068.83	77177.93	30	0	2584
2025.09.13	10:18:00	77175.09	77283.59	77133.52	77283.59	30	0	2584
2025.09.13	10:19:00	77287.08	77355.23	77287.08	77355.23	30	0	2584
2025.09.13	10:20:00	77353.86	77433.33	77331.84	77412.89	30	0	2584
2025.09.13	10:21:00	77390.15	77456.91	77385.46	77438.00	30	0	2584
2025.09.13	10:22:00	77457.23	77459.99	77377.36	77379.15	30	0	2584
2025.09.13	10:23:00	77394.04	77440.70	77391.24	77415.31	30	0	2584
2025.09.13	10:24:00	77411.49	77536.70	77388.36	77525.94	30	0	2584
2025.09.13	10:25:00	77512.51	77569.05	77472.10	77517.47	30	0	2584
2025.09.13	10:26:00	77509.20	77589.71	77491.61	77525.11	30	0	2584
2025.09.13	10:27:00	77522.85	77553.49	77444.74	77553.49	30	0	2584
2025.09.13	10:28:00	77548.80	77548.80	77366.55	77476.13	30	0	2584
2025.09.13	10:29:00	77467.63	77467.63	77301.45	77301.45	30	0	2584
2025.09.13	10:30:00	77307.83	77330.13	77192.66	77305.56	30	0	2584
2025.09.13	10:31:00	77305.09	77354.64	77273.23	77334.97	30	0	2584
2025.09.13	10:32:00	77337.88	77337.88	77197.57	77197.57	30	0	2584
2025.09.13	10:33:00	77223.02	77353.52	77222.62	77316.76	30	0	2584
2025.09.13	10:34:00	77323.48	77401.05	77296.39	77375.44	30	0	2584
2025.09.13	10:35:00	77363.46	77423.42	77362.96	77392.61	30	0	2584
2025.09.13	10:36:00	77392.51	77464.44	77328.48	77449.27	30	0	2584
2025.09.13	10:37:00	77465.47	77493.42	77412.84	77437.41	30	0	2584
2025.09.13	10:38:00	77430.13	77453.29	77381.31	77453.29	30	0	2584
2025.09.13	10:39:00	77469.09	77509.46	77433.23	77454.95	30	0	2584
2025.09.13	10:40:00	77470.78	77504.71	77441.58	77442.14	30	0	2584
2025.09.13	10:41:00	77441.54	77581.14	77441.54	77552.40	30	0	2584
2025.09.13	10:42:00	77539.13	77595.27	77489.13	77489.13	30	0	2584
2025.09.13	10:43:00	77487.91	77487.91	77409.98	77425.26	30	0	2584
2025.09.13	10:44:00	77411.20	77444.03	77349.34	77363.16	30	0	2584
2025.09.13	10:45:00	77365.22	77475.57	77339.19	77399.23	30	0	2584
2025.09.13	10:46:00	77400.57	77459.67	77327.04	77378.34	30	0	2584
2025.09.13	10:47:00	77375.49	77392.13	77299.20	77392.13	30	0	2584
2025.09.13	10:48:00	77394.29	77395.78	77295.21	77353.06	30	0	2584
2025.09.13	10:49:00	77353.44	77429.75	77338.06	77406.83	30	0	2584
2025.09.13	10:50:00	77412.71	77472.93	77394.97	77448.16	30	0	2584
2025.09.13	10:51:00	77441.00	77441.00	77379.40	77402.79	30	0	2584
2025.09.13	10:52:00	77423.77	77439.19	77386.49	77418.56	30	0	2584
2025.09.13	10:53:00	77428.73	77519.41	77395.68	77485.88	30	0	2584
2025.09.13	10:54:00	77492.70	77537.00	77435.36	77486.47	30	0	2584
2025.09.13	10:55:00	77471.62	77494.45	77418.55	77428.64	30	0	2584
2025.09.13	10:56:00	77442.33	77538.76	77442.33	77538.41	30	0	2584
2025.09.13	10:57:00	77541.18	77561.88	77419.80	77561.88	30	0	2584
2025.09.13	10:58:00	77569.73	77571.51	77477.98	77533.58	30	0	2584
2025.09.13	10:59:00	77537.98	77653.32	77537.98	77622.12	30	0	2584
2025.09.13	11:00:00	77580.15	77832.88	77571.18	77813.35	30	0	2584
2025.09.13	11:01:00	77822.26	77852.82	77761.62	77787.90	30	0	2584
2025.09.13	11:02:00	77775.61	77775.61	77653.84	77653.84	30	0	2584
2025.09.13	11:03:00	77643.18	77709.53	77640.29	77688.88	30	0	2584
2025.09.13	11:04:00	77687.98	77823.44	77670.71	77823.44	30	0	2584
2025.09.13	11:05:00	77834.90	77930.18	77818.10	77910.46	30	0	2584
2025.09.13	11:06:00	77924.30	77936.15	77845.48	77869.85	30	0	2584
2025.09.13	11:07:00	77882.62	77945.82	77840.64	77890.11	30	0	2584
2025.09.13	11:08:00	77897.56	78004.53	77897.56	77997.01	30	0	2584
2025.09.13	11:09:00	78016.05	78076.88	77992.28	78031.27	30	0	2584
2025.09.13	11:10:00	78029.56	78080.70	78000.19	78043.50	30	0	2584
2025.09.13	11:11:00	78045.25	78085.87	78003.02	78037.28	30	0	2584
2025.09.13	11:12:00	78025.84	78063.52	77998.81	78026.54	30	0	2584
2025.09.13	11:13:00	77998.96	78031.16	77928.70	77953.11	30	0	2584
2025.09.13	11:14:00	77936.02	77949.51	77815.05	77859.55	30	0	2584
2025.09.13	11:15:00	77860.59	77868.83	77782.14	77816.24	30	0	2584
2025.09.13	11:16:00	77817.25	77856.87	77796.73	77812.62	30	0	2584
2025.09.13	11:17:00	77818.50	77828.77	77700.12	77786.39	30	0	2584
2025.09.13	11:18:00	77795.76	77884.58	77769.63	77845.96	30	0	2584
2025.09.13	11:19:00	77862.59	77947.02	77823.26	77877.33	30	0	2584
2025.09.13	11:20:00	77895.06	77895.06	77715.28	77798.30	30	0	2584
2025.09.13	11:21:00	77807.76	77917.25	77807.76	77881.22	30	0	2584
2025.09.13	11:22:00	77876.85	77902.81	77822.30	77843.80	30	0	2584
2025.09.13	11:23:00	77861.67	77889.42	77840.21	77870.95	30	0	2584
2025.09.13	11:24:00	77873.95	77930.36	77856.93	77897.29	30	0	2584
2025.09.13	11:25:00	77901.24	77936.88	77865.59	77900.98	30	0	2584
2025.09.13	11:26:00	77890.29	77901.34	77818.40	77867.22	30	0	2584
2025.09.13	11:27:00	77836.87	77836.87	77778.03	77784.51	30	0	2584
2025.09.13	11:28:00	77804.11	77851.80	77763.03	77781.27	30	0	2584
2025.09.13	11:29:00	77758.35	77837.12	77735.22	77795.81	30	0	2584
2025.09.13	11:30:00	77789.92	77842.53	77762.40	77794.23	30	0	2584
2025.09.13	11:31:00	77795.34	77833.56	77756.67	77790.52	30	0	2584
2025.09.13	11:32:00	77784.01	77787.88	77635.83	77647.92	30	0	2584
2025.09.13	11:33:00	77647.36	77657.83	77501.58	77502.32	30	0	2584
2025.09.13	11:34:00	77513.85	77659.22	77513.85	77652.32	30	0	2584
2025.09.13	11:35:00	77656.78	77656.78	77573.10	77600.89	30	0	2584
2025.09.13	11:36:00	77616.42	77616.42	77512.36	77525.11	30	0	2584
2025.09.13	11:37:00	77495.80	77653.82	77481.58	77643.21	30	0	2584
2025.09.13	11:38:00	77635.47	77709.53	77610.43	77614.46	30	0	2584
2025.09.13	11:39:00	77616.19	77683.24	77549.70	77642.58	30	0	2584
2025.09.13	11:40:00	77656.81	77753.53	77622.82	77737.20	30	0	2584
2025.09.13	11:41:00	77739.39	77842.58	77733.42	77836.70	30	0	2584
2025.09.13	11:42:00	77836.74	77994.18	77813.92	77994.18	30	0	2584
2025.09.13	11:43:00	77988.78	78011.50	77947.98	77948.73	30	0	2584
2025.09.13	11:44:00	77950.46	78045.50	77950.46	78045.50	30	0	2584
2025.09.13	11:45:00	78029.28	78029.28	77874.54	77918.88	30	0	2584
2025.09.13	11:46:00	77938.09	77938.09	77831.60	77884.74	30	0	2584
2025.09.13	11:47:00	77864.32	77864.32	77765.04	77837.91	30	0	2584
2025.09.13	11:48:00	77833.76	77892.86	77823.09	77871.03	30	0	2584
2025.09.13	11:49:00	77887.89	77974.93	77853.04	77913.50	30	0	2584
2025.09.13	11:50:00	77918.30	77935.19	77852.84	77876.09	30	0	2584
2025.09.13	11:51:00	77887.18	77911.82	77828.93	77863.45	30	0	2584
2025.09.13	11:52:00	77851.35	77882.02	77811.22	77821.95	30	0	2584
2025.09.13	11:53:00	77832.93	77832.93	77723.42	77736.20	30	0	2584
2025.09.13	11:54:00	77729.29	77738.04	77679.33	77730.21	30	0	2584
2025.09.13	11:55:00	77753.96	77778.80	77702.90	77764.42	30	0	2584
2025.09.13	11:56:00	77766.09	77835.36	77741.41	77830.78	30	0	2584
2025.09.13	11:57:00	77860.29	77888.63	77804.04	77848.26	30	0	2584
2025.09.13	11:58:00	77815.61	77886.43	77775.84	77797.33	30	0	2584
2025.09.13	11:59:00	77813.55	77984.91	77813.55	77974.88	30	0	2584
2025.09.13	12:00:00	77979.71	78034.33	77949.68	78009.31	30	0	2584
2025.09.13	12:01:00	77998.75	78031.74	77966.27	78031.74	30	0	2584
2025.09.13	12:02:00	78029.40	78174.07	78026.64	78174.07	30	0	2584
2025.09.13	12:03:00	78179.98	78224.85	78133.57	78140.75	30	0	2584
2025.09.13	12:04:00	78153.93	78153.93	78077.38	78113.55	30	0	2584
2025.09.13	12:05:00	78149.28	78209.90	78082.08	78209.90	30	0	2584
2025.09.13	12:06:00	78205.97	78311.80	78192.04	78311.80	30	0	2584
2025.09.13	12:07:00	78301.69	78399.45	78295.03	78344.09	30	0	2584
2025.09.13	12:08:00	78346.06	78370.75	78199.03	78199.03	30	0	2584
2025.09.13	12:09:00	78189.94	78194.38	78099.64	78133.25	30	0	2584
